Date,Close,Daily_Return,Vol_21d,Vol_Regime,SMA_50,Signal_Trend,Position,Strategy_Return,Cost,Strategy_Net_Return,Equity_Benchmark,Equity_Strategy,DD_Benchmark,DD_Strategy
2000-10-04,50.57812500,0.00699953,0.21759361,Normal,51.76328125,0,0.00000000,0.00000000,0.00000000,0.00000000,1.00715619,0.96203432,-0.06982759,-0.04807931
2000-10-05,50.06250000,-0.01019462,0.21903534,Normal,51.73890625,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.99688861,0.96203432,-0.07931034,-0.04807931
2000-10-06,48.84375000,-0.02434457,0.22053257,Normal,51.71828125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.97261979,0.96203432,-0.10172414,-0.04807931
2000-10-09,48.73437500,-0.00223928,0.21612223,Normal,51.71296875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.97044182,0.96203432,-0.10373563,-0.04807931
2000-10-10,47.56250000,-0.02404617,0.22554411,Normal,51.65921875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.94710641,0.96203432,-0.12528736,-0.04807931
2000-10-11,47.40625000,-0.00328515,0.22553502,Normal,51.60890625,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.94399502,0.96203432,-0.12816092,-0.04807931
2000-10-12,45.96875000,-0.03032301,0.23770550,High,51.52828125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.91537026,0.96203432,-0.15459770,-0.04807931
2000-10-13,47.75000000,0.03874915,0.28336502,High,51.48390625,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95084007,0.96203432,-0.12183908,-0.04807931
2000-10-16,48.12500000,0.00785340,0.28292985,High,51.44203125,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95830741,0.96203432,-0.11494253,-0.04807931
2000-10-17,46.91406250,-0.02516234,0.28429489,High,51.35734375,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.93419415,0.96203432,-0.13721264,-0.04807931
2000-10-18,46.53125000,-0.00815987,0.27424624,High,51.26984375,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.92657125,0.96203432,-0.14425287,-0.04807931
2000-10-19,47.96875000,0.03089322,0.30083244,High,51.21843750,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95519602,0.96203432,-0.11781609,-0.04807931
2000-10-20,48.57812500,0.01270358,0.30063885,High,51.18500000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.96733043,0.96203432,-0.10660920,-0.04807931
2000-10-23,49.06250000,0.00997105,0.29897639,High,51.14375000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.97697573,0.96203432,-0.09770115,-0.04807931
2000-10-24,48.34375000,-0.01464968,0.30171584,High,51.07750000,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.96266335,0.96203432,-0.11091954,-0.04807931
2000-10-25,47.26562500,-0.02230123,0.30676717,High,51.00468750,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.94119477,0.96203432,-0.13074713,-0.04807931
2000-10-26,48.00000000,0.01553719,0.31360038,High,50.94156250,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95581829,0.96203432,-0.11724138,-0.04807931
2000-10-27,48.03125000,0.00065104,0.29504721,High,50.86968750,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95644057,0.96203432,-0.11666667,-0.04807931
2000-10-30,48.25000000,0.00455433,0.29637074,High,50.80375000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.96079652,0.96203432,-0.11264368,-0.04807931
2000-10-31,49.50000000,0.02590674,0.30871884,High,50.75906250,0,0.00000000,0.00000000,0.00000000,0.00000000,0.98568762,0.96203432,-0.08965517,-0.04807931
2000-11-01,49.53125000,0.00063131,0.30490342,High,50.71656250,0,0.00000000,0.00000000,0.00000000,0.00000000,0.98630989,0.96203432,-0.08908046,-0.04807931
2000-11-02,50.71875000,0.02397476,0.31563766,High,50.69937500,1,0.00000000,0.00000000,0.00000000,0.00000000,1.00995644,0.96203432,-0.06724138,-0.04807931
2000-11-03,50.65625000,-0.00123229,0.31339477,High,50.66562500,0,0.00000000,-0.00000000,0.00000000,-0.00000000,1.00871189,0.96203432,-0.06839080,-0.04807931
2000-11-06,50.26562500,-0.00771129,0.30169359,High,50.61968750,0,0.00000000,-0.00000000,0.00000000,-0.00000000,1.00093342,0.96203432,-0.07557471,-0.04807931
2000-11-07,50.68750000,0.00839291,0.30226357,High,50.58031250,1,0.00000000,0.00000000,0.00000000,0.00000000,1.00933416,0.96203432,-0.06781609,-0.04807931
2000-11-08,49.78125000,-0.01787916,0.29625131,High,50.51281250,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.99128811,0.96203432,-0.08448276,-0.04807931
2000-11-09,49.25000000,-0.01067169,0.29910937,High,50.43343750,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.98070940,0.96203432,-0.09425287,-0.04807931
2000-11-10,48.00000000,-0.02538071,0.29280616,High,50.31843750,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.95581829,0.96203432,-0.11724138,-0.04807931
2000-11-13,47.51562500,-0.01009115,0.26344585,Normal,50.18500000,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.94617299,0.96203432,-0.12614943,-0.04807931
2000-11-14,48.65625000,0.02400526,0.27526879,High,50.08187500,0,0.00000000,0.00000000,0.00000000,0.00000000,0.96888612,0.96203432,-0.10517241,-0.04807931
2000-11-15,49.28125000,0.01284522,0.26147629,Normal,49.99593750,0,0.00000000,0.00000000,0.00000000,0.00000000,0.98133167,0.96203432,-0.09367816,-0.04807931
2000-11-16,47.85156250,-0.02901078,0.28138116,High,49.86546875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.95286248,0.96203432,-0.11997126,-0.04807931
2000-11-17,48.15625000,0.00636735,0.26118271,Normal,49.75984375,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95892968,0.96203432,-0.11436782,-0.04807931
2000-11-20,46.90625000,-0.02595717,0.27218112,Normal,49.62796875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.93403858,0.96203432,-0.13735632,-0.04807931
2000-11-21,46.63281250,-0.00582945,0.26925932,Normal,49.49406250,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.92859365,0.96203432,-0.14238506,-0.04807931
2000-11-22,45.65625000,-0.02094153,0.27374648,Normal,49.33531250,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90914748,0.96203432,-0.16034483,-0.04807931
2000-11-24,46.93750000,0.02806297,0.28344951,High,49.19593750,0,0.00000000,0.00000000,0.00000000,0.00000000,0.93466086,0.96203432,-0.13678161,-0.04807931
2000-11-27,47.07031250,0.00282956,0.27793585,High,49.07921875,0,0.00000000,0.00000000,0.00000000,0.00000000,0.93730554,0.96203432,-0.13433908,-0.04807931
2000-11-28,45.65625000,-0.03004149,0.29570603,High,48.95921875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90914748,0.96203432,-0.16034483,-0.04807931
2000-11-29,45.53125000,-0.00273785,0.29467003,High,48.81984375,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90665837,0.96203432,-0.16264368,-0.04807931
2000-11-30,44.56250000,-0.02127660,0.28223749,High,48.67296875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.88736777,0.96203432,-0.18045977,-0.04807931
2000-12-01,45.56250000,0.02244039,0.29727582,High,48.56546875,0,0.00000000,0.00000000,0.00000000,0.00000000,0.90728065,0.96203432,-0.16206897,-0.04807931
2000-12-04,45.06250000,-0.01097394,0.28029739,Normal,48.43484375,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.89732421,0.96203432,-0.17126437,-0.04807931
2000-12-05,47.25000000,0.04854369,0.33705979,High,48.34671875,0,0.00000000,0.00000000,0.00000000,0.00000000,0.94088363,0.96203432,-0.13103448,-0.04807931
2000-12-06,46.15625000,-0.02314815,0.34389571,High,48.25140625,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.91910392,0.96203432,-0.15114943,-0.04807931
2000-12-07,46.03125000,-0.00270819,0.34106222,High,48.15828125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.91661481,0.96203432,-0.15344828,-0.04807931
2000-12-08,46.65625000,0.01357773,0.34275473,High,48.05015625,0,0.00000000,0.00000000,0.00000000,0.00000000,0.92906036,0.96203432,-0.14195402,-0.04807931
2000-12-11,48.78125000,0.04554588,0.37992310,High,47.98953125,1,0.00000000,0.00000000,0.00000000,0.00000000,0.97137523,0.96203432,-0.10287356,-0.04807931
2000-12-12,47.71875000,-0.02178091,0.37710928,High,47.92453125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.95021780,0.96203432,-0.12241379,-0.04807931
2000-12-13,46.61718750,-0.02308448,0.38410564,High,47.85234375,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.92828251,0.96203432,-0.14267241,-0.04807931
2000-12-14,45.87500000,-0.01592090,0.37666667,High,47.75828125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.91350342,0.96203432,-0.15632184,-0.04807931
2000-12-15,45.62500000,-0.00544959,0.37256443,High,47.66953125,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90852520,0.96203432,-0.16091954,-0.04807931
2000-12-18,46.31250000,0.01506849,0.36561809,High,47.61890625,0,0.00000000,0.00000000,0.00000000,0.00000000,0.92221531,0.96203432,-0.14827586,-0.04807931
2000-12-19,45.50000000,-0.01754386,0.36866544,High,47.55421875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90603609,0.96203432,-0.16321839,-0.04807931
2000-12-20,44.06250000,-0.03159341,0.37367774,High,47.48421875,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.87741133,0.96203432,-0.18965517,-0.04807931
2000-12-21,44.40625000,0.00780142,0.37522524,High,47.42421875,0,0.00000000,0.00000000,0.00000000,0.00000000,0.88425638,0.96203432,-0.18333333,-0.04807931
2000-12-22,46.25000000,0.04152006,0.39736199,High,47.42984375,0,0.00000000,0.00000000,0.00000000,0.00000000,0.92097075,0.96203432,-0.14942529,-0.04807931
2000-12-26,46.51562500,0.00574324,0.38549030,High,47.40515625,0,0.00000000,0.00000000,0.00000000,0.00000000,0.92626011,0.96203432,-0.14454023,-0.04807931
2000-12-27,47.75000000,0.02653678,0.39639414,High,47.39765625,1,0.00000000,0.00000000,0.00000000,0.00000000,0.95084007,0.96203432,-0.12183908,-0.04807931
2000-12-28,49.28125000,0.03206806,0.39353583,High,47.44500000,1,0.00000000,0.00000000,0.00000000,0.00000000,0.98133167,0.96203432,-0.09367816,-0.04807931
2000-12-29,47.87500000,-0.02853519,0.40889392,High,47.47187500,1,0.00000000,-0.00000000,0.00000000,-0.00000000,0.95332918,0.96203432,-0.11954023,-0.04807931
2001-01-02,46.20312500,-0.03492167,0.42151528,High,47.43656250,0,1.00000000,-0.03492167,0.00100000,-0.03592167,0.92003734,0.92747644,-0.15028736,-0.08227389
2001-01-03,48.11718750,0.04142712,0.43789735,High,47.42734375,1,1.00000000,0.04142712,0.00000000,0.04142712,0.95815184,0.96589912,-0.11508621,-0.04425514
2001-01-04,47.50000000,-0.01282676,0.43868657,High,47.39609375,1,1.00000000,-0.01282676,0.00000000,-0.01282676,0.94586185,0.95350977,-0.12643678,-0.05651425
2001-01-05,46.03125000,-0.03092105,0.42043343,High,47.34984375,0,1.00000000,-0.03092105,0.00000000,-0.03092105,0.91661481,0.92402624,-0.15344828,-0.08568782
2001-01-08,46.18750000,0.00339443,0.41272873,High,47.32828125,0,1.00000000,0.00339443,0.00000000,0.00339443,0.91972620,0.92716279,-0.15057471,-0.08258425
2001-01-09,46.11718750,-0.00152233,0.41263836,High,47.29062500,0,1.00000000,-0.00152233,0.00000000,-0.00152233,0.91832607,0.92575134,-0.15186782,-0.08398086
2001-01-10,47.59375000,0.03201762,0.42481786,High,47.28187500,1,1.00000000,0.03201762,0.00000000,0.03201762,0.94772869,0.95539169,-0.12471264,-0.05465211
2001-01-11,48.24218750,0.01362443,0.39635219,High,47.28171875,1,1.00000000,0.01362443,0.00000000,0.01362443,0.96064095,0.96840836,-0.11278736,-0.04177228
2001-01-12,48.37500000,0.00275304,0.38858214,High,47.25921875,1,1.00000000,0.00275304,0.00000000,0.00275304,0.96328563,0.97107442,-0.11034483,-0.03913425
2001-01-16,49.34375000,0.02002584,0.38367143,High,47.25546875,1,1.00000000,0.02002584,0.00000000,0.02002584,0.98257623,0.99052100,-0.09252874,-0.01989210
2001-01-17,49.31250000,-0.00063331,0.37778795,High,47.22734375,1,1.00000000,-0.00063331,0.00000000,-0.00063331,0.98195395,0.98989369,-0.09310345,-0.02051282
2001-01-18,49.50000000,0.00380228,0.37631635,High,47.20421875,1,1.00000000,0.00380228,0.00000000,0.00380228,0.98568762,0.99365755,-0.08965517,-0.01678853
2001-01-19,48.62500000,-0.01767677,0.38141396,High,47.17140625,1,1.00000000,-0.01767677,0.00000000,-0.01767677,0.96826385,0.97609289,-0.10574713,-0.03416853
2001-01-22,48.96875000,0.00706941,0.37450476,High,47.13703125,1,1.00000000,0.00706941,0.00000000,0.00706941,0.97510890,0.98299329,-0.09942529,-0.02734068
2001-01-23,50.18750000,0.02488832,0.35805453,High,47.14515625,1,1.00000000,0.02488832,0.00000000,0.02488832,0.99937772,1.00745834,-0.07701149,-0.00313282
2001-01-24,50.00000000,-0.00373599,0.35973606,High,47.16015625,1,1.00000000,-0.00373599,0.00000000,-0.00373599,0.99564406,1.00369449,-0.08045977,-0.00685710
2001-01-25,49.81250000,-0.00375000,0.33671612,High,47.19640625,1,1.00000000,-0.00375000,0.00000000,-0.00375000,0.99191039,0.99993064,-0.08390805,-0.01058139
2001-01-26,49.81250000,0.00000000,0.33687627,High,47.24234375,1,1.00000000,0.00000000,0.00000000,0.00000000,0.99191039,0.99993064,-0.08390805,-0.01058139
2001-01-29,50.82500076,0.02032624,0.33217463,High,47.28571877,1,1.00000000,0.02032624,0.00000000,0.02032624,1.01207220,1.02025546,-0.06528734,0.00000000
2001-01-30,51.15499878,0.00649283,0.31555306,Normal,47.32319374,1,1.00000000,0.00649283,0.00000000,0.00649283,1.01864341,1.02687981,-0.05921841,0.00000000
2001-01-31,50.45000076,-0.01378161,0.30140584,Normal,47.37516251,1,1.00000000,-0.01378161,0.00000000,-0.01378161,1.00460487,1.01272776,-0.07218389,-0.01378161
2001-02-01,50.81999969,0.00733397,0.26878182,Normal,47.42843750,1,1.00000000,0.00733397,0.00000000,0.00733397,1.01197261,1.02015507,-0.06537932,-0.00654871
2001-02-02,49.68500137,-0.02233369,0.24897152,Normal,47.48401253,1,1.00000000,-0.02233369,0.00000000,-0.02233369,0.98937153,0.99737124,-0.08625285,-0.02873614
2001-02-05,49.78499985,0.00201265,0.24334650,Normal,47.54705627,1,1.00000000,0.00201265,0.00000000,0.00201265,0.99136278,0.99937860,-0.08441380,-0.02678133
2001-02-06,50.57500076,0.01586825,0.21507387,Low,47.64543129,1,1.00000000,0.01586825,0.00000000,0.01586825,1.00709398,1.01523699,-0.06988504,-0.01133805
2001-02-07,50.70000076,0.00247158,0.21516170,Low,47.72068130,1,1.00000000,0.00247158,0.00000000,0.00247158,1.00958309,1.01774623,-0.06758619,-0.00889450
2001-02-08,49.93999863,-0.01499018,0.22478264,Normal,47.77807503,1,1.00000000,-0.01499018,0.00000000,-0.01499018,0.99444926,1.00249003,-0.08156324,-0.02375135
2001-02-09,49.29999924,-0.01281537,0.20706029,Low,47.85095001,1,1.00000000,-0.01281537,0.00000000,-0.01281537,0.98170503,0.98964275,-0.09333335,-0.03626233
2001-02-12,50.40000153,0.02231242,0.21535410,Low,47.94832504,1,1.00000000,0.02231242,0.00000000,0.02231242,1.00360924,1.01172408,-0.07310342,-0.01475901
2001-02-13,49.92499924,-0.00942465,0.21904119,Low,48.05557503,1,1.00000000,-0.00942465,0.00000000,-0.00942465,0.99415058,1.00218893,-0.08183909,-0.02404456
2001-02-14,50.45000076,0.01051580,0.21129826,Low,48.15332504,1,1.00000000,0.01051580,0.00000000,0.01051580,1.00460487,1.01272776,-0.07218389,-0.01378161
2001-02-15,50.70000076,0.00495540,0.21159379,Low,48.26607506,1,1.00000000,0.00495540,0.00000000,0.00495540,1.00958309,1.01774623,-0.06758619,-0.00889450
2001-02-16,49.60499954,-0.02159766,0.22578853,Normal,48.31317505,1,1.00000000,-0.02159766,0.00000000,-0.02159766,0.98777846,0.99576529,-0.08772415,-0.03030005
2001-02-20,49.02999878,-0.01159159,0.22064429,Normal,48.37065002,1,1.00000000,-0.01159159,0.00000000,-0.01159159,0.97632854,0.98422279,-0.09829887,-0.04154042
2001-02-21,48.17499924,-0.01743829,0.22765358,Normal,48.41352501,0,1.00000000,-0.01743829,0.00000000,-0.01743829,0.95930303,0.96705963,-0.11402300,-0.05825432
2001-02-22,47.50000000,-0.01401140,0.21194434,Low,48.43040001,0,1.00000000,-0.01401140,0.00000000,-0.01401140,0.94586185,0.95350977,-0.12643678,-0.07144949
2001-02-23,47.59999847,0.00210523,0.21249161,Low,48.40677498,0,1.00000000,0.00210523,0.00000000,0.00210523,0.94785311,0.95551712,-0.12459773,-0.06949468
2001-02-26,48.65000153,0.02205889,0.22841427,Normal,48.42540001,1,1.00000000,0.02205889,0.00000000,0.02205889,0.96876170,0.97659477,-0.10528733,-0.04896877
2001-02-27,47.77500153,-0.01798561,0.23577567,Normal,48.44855629,0,1.00000000,-0.01798561,0.00000000,-0.01798561,0.95133793,0.95903012,-0.12137928,-0.06607365
2001-02-28,47.07500076,-0.01465203,0.22515912,Normal,48.47255630,0,1.00000000,-0.01465203,0.00000000,-0.01465203,0.93739890,0.94497838,-0.13425286,-0.07975756
2001-03-01,47.40000153,0.00690389,0.22539446,Normal,48.50805634,0,0.00000000,0.00000000,0.00100000,-0.00100000,0.94387060,0.94403340,-0.12827583,-0.08067781
2001-03-02,47.52500153,0.00263713,0.22314800,Normal,48.53230637,0,0.00000000,0.00000000,0.00000000,0.00000000,0.94635971,0.94403340,-0.12597698,-0.08067781
2001-03-05,47.34999847,-0.00368234,0.22012051,Normal,48.56930634,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.94287489,0.94403340,-0.12919543,-0.08067781
2001-03-06,48.04999924,0.01478354,0.21715091,Low,48.64905632,0,0.00000000,0.00000000,0.00000000,0.00000000,0.95681392,0.94403340,-0.11632185,-0.08067781
2001-03-07,48.29999924,0.00520291,0.21808093,Low,48.72693130,0,0.00000000,0.00000000,0.00000000,0.00000000,0.96179214,0.94403340,-0.11172415,-0.08067781
2001-03-08,47.90000153,-0.00828153,0.20994892,Low,48.75993134,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.95382704,0.94403340,-0.11908043,-0.08067781
2001-03-09,46.95500183,-0.01972859,0.21728039,Low,48.76871887,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.93500937,0.94403340,-0.13645974,-0.08067781
2001-03-12,45.62500000,-0.02832503,0.23062120,Normal,48.72621887,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.90852520,0.94403340,-0.16091954,-0.08067781
2001-03-13,46.09999847,0.01041093,0.23369454,Normal,48.66259384,0,0.00000000,0.00000000,0.00000000,0.00000000,0.91798379,0.94403340,-0.15218394,-0.08067781
2001-03-14,45.00000000,-0.02386114,0.22503933,Normal,48.60509384,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.89607965,0.94403340,-0.17241379,-0.08067781
2001-03-15,44.82500076,-0.00388887,0.22457313,Normal,48.57753136,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.89259491,0.94403340,-0.17563217,-0.08067781
2001-03-16,44.00000000,-0.01840492,0.22168833,Normal,48.49518761,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.87616677,0.94403340,-0.19080460,-0.08067781
2001-03-19,45.15000153,0.02613640,0.24615072,Normal,48.44818764,0,0.00000000,0.00000000,0.00000000,0.00000000,0.89906661,0.94403340,-0.16965514,-0.08067781
2001-03-20,44.09999847,-0.02325588,0.24758919,Normal,48.40956261,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.87815803,0.94403340,-0.18896555,-0.08067781
2001-03-21,43.42499924,-0.01530611,0.24907630,Normal,48.35431259,0,0.00000000,-0.00000000,0.00000000,-0.00000000,0.86471685,0.94403340,-0.20137932,-0.08067781
